id,name,localized_city,localized_neighborhood,city,public_address,lat,lng,preview_amenities,reviews_count,person_capacity,bathrooms,bedrooms,beds,guest_label,property_type_id,room_and_property_type,room_type,tier_id,kicker_content_messages,picture_count,star_rationg,user_first_name,user_has_profile_pic,user_is_superhost,cancel_policy,room_type_category,can_instant_book,night_cost,night_cost_with_fees,monthly_price_factor,rate_type,fees,link
23918300,Cyprus Lofts Room 2,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59326,-5.87385,"Free parking,Wifi",36,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,7,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,27.0,27.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/23918300?&check_in=2022-02-15&check_out=2022-02-16
22828169,tree line view( home from home 1),Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.508411,-6.077806,"Free parking,Wifi,Kitchen,Washer",59,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,43,4.5, ,True,False,CANCEL_FLEXIBLE,private_room,False,27.0,27.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/22828169?&check_in=2022-02-15&check_out=2022-02-16
53109083,Large bedroom with en-suite shower room.,Lurgan,0,Lurgan,"Lurgan, Northern Ireland, United Kingdom",54.49681,-6.26753,"Free parking,Wifi,Washer",5,4,1.0,1,2,4 guests,2,Private room in residential home,Private room,0,Private room,10,4.5, ,False,False,CANCEL_FLEXIBLE,private_room,True,27.0,27.0,0.6699999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/53109083?&check_in=2022-02-15&check_out=2022-02-16
23953337,2 private bedrooms in bright spacious Belfast home,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.65248,-5.92962,"Wifi,Kitchen,Washer",156,4,1.5,2,3,4 guests,2,Private room in residential home,Private room,0,Private room,7,5.0, ,True,True,CANCEL_MODERATE,private_room,False,27.0,27.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23953337?&check_in=2022-02-15&check_out=2022-02-16
20896517,dovolena,Dundonald,0,Dundonald,"Dundonald, Northern Ireland, United Kingdom",54.58871,-5.7919,"Free parking,Wifi,Kitchen,Washer",0,2,1.0,1,2,2 guests,1,Private room in rental unit,Private room,0,Private room,3,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,27.0,27.0,0.51,nightly,0.0,https://www.airbnb.co.uk/rooms/20896517?&check_in=2022-02-15&check_out=2022-02-16
28466744,Twin Room Views of Scrabo Tower shared bathroom,Newtownards,0,Newtownards,"Newtownards, Northern Ireland, United Kingdom",54.55669,-5.75058,"Free parking,Wifi,Kitchen,Washer",14,2,1.0,1,2,2 guests,2,Private room in residential home,Private room,0,Private room,17,5.0, ,True,True,CANCEL_MODERATE,private_room,False,27.0,27.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/28466744?&check_in=2022-02-15&check_out=2022-02-16
23523303,Cyprus Lofts Room 3,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59263,-5.87497,"Free parking,Wifi",62,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,7,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,27.0,27.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/23523303?&check_in=2022-02-15&check_out=2022-02-16
47029637,Comfortable/Cozy house in Belfast near citycentre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.598,-5.90221,"Free parking,Wifi,Kitchen",26,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,2,4.5, ,True,False,CANCEL_MODERATE,private_room,True,28.0,28.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/47029637?&check_in=2022-02-15&check_out=2022-02-16
33399594,COSY ROOM CLOSE TO THE CITY CENTRE,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6009,-5.90116,"Free parking,Wifi,Kitchen,Washer",51,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,11,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,28.0,28.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/33399594?&check_in=2022-02-15&check_out=2022-02-16
31550088,KING'S LODGE 1 Bedroom Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59195,-5.90006,"Wifi,Kitchen,Washer",27,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,16,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,28.0,28.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/31550088?&check_in=2022-02-15&check_out=2022-02-16
41500708,Home from Home,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62046,-5.97378,"Free parking,Wifi,Kitchen,Washer",45,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,18,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,28.0,28.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/41500708?&check_in=2022-02-15&check_out=2022-02-16
23563061,"Clean, Spacious Oasis in the Heart of W Belfast",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58657,-5.9692,"Wifi,Kitchen,Washer",33,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,8,5.0, ,True,False,CANCEL_MODERATE,private_room,True,28.0,28.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/23563061?&check_in=2022-02-15&check_out=2022-02-16
14780567,Comfortable and cosy room close to city centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57672,-5.92396,"Wifi,Kitchen,Washer",107,1,1.0,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,8,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,28.0,28.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/14780567?&check_in=2022-02-15&check_out=2022-02-16
40520607,"Stylish, spacious double close to city centre",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59535,-5.88782,"Wifi,Kitchen,Washer",6,2,1.5,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,25,5.0, ,True,True,CANCEL_MODERATE,private_room,False,28.0,28.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/40520607?&check_in=2022-02-15&check_out=2022-02-16
29957664,Double room @ Ardoyne Belfast 4,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61435,-5.96584,"Hosted by a business,Wifi,Kitchen,Washer",11,2,2.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,11,4.5, ,True,False,CANCEL_MODERATE,private_room,True,28.0,28.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/29957664?&check_in=2022-02-15&check_out=2022-02-16
28222382,GLENMORE LODGE - One Bedroom Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5958,-5.8996,"Wifi,Kitchen,Washer",100,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,21,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,28.0,28.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/28222382?&check_in=2022-02-15&check_out=2022-02-16
50864828,Stunning Double in Victorian Home South Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58028,-5.94299,Wifi,27,2,1.0,1,0,2 guests,2,Private room in residential home,Private room,0,Private room,16,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,29.0,29.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/50864828?&check_in=2022-02-15&check_out=2022-02-16
35368478,"Belfast Town House, Double bedroom 3",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61572,-5.9277,"Wifi,Kitchen,Washer",5,1,1.0,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,6,5.0, ,True,False,CANCEL_MODERATE,private_room,True,29.0,29.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/35368478?&check_in=2022-02-15&check_out=2022-02-16
44565393,Beautiful Studio loft,Ards and North Down,0,Ards and North Down,"Ards and North Down, Northern Ireland, United Kingdom",54.5952,-5.70253,"Wifi,Kitchen,Washer",61,2,1.5,1,1,2 guests,35,Entire loft,Entire home/apt,0,Entire loft,8,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,28.0,28.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/44565393?&check_in=2022-02-15&check_out=2022-02-16
15468800,Fabulous Room Beside University and City Centre.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58465,-5.92984,"Wifi,Kitchen,Washer",203,1,2.0,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,23,4.5, ,True,False,CANCEL_FLEXIBLE,private_room,False,29.0,29.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/15468800?&check_in=2022-02-15&check_out=2022-02-16
12893908,Brilliant location- Cosy Home-Free Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58906,-5.90968,"Free parking,Wifi,Kitchen,Washer",2,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,10,0.0, ,True,False,CANCEL_MODERATE,private_room,False,29.0,29.0,0.63,nightly,0.0,https://www.airbnb.co.uk/rooms/12893908?&check_in=2022-02-15&check_out=2022-02-16
40420863,Belfast Town House family room & private bathroom,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6176,-5.92496,"Hosted by a business,Wifi,Kitchen,Washer",6,3,1.0,1,2,3 guests,36,Private room in townhouse,Private room,0,Private room,7,5.0, ,True,False,CANCEL_MODERATE,private_room,True,29.0,29.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/40420863?&check_in=2022-02-15&check_out=2022-02-16
10059329,Vumba Stables,Lisburn,0,Lisburn,"Lisburn, United Kingdom",54.48922,-6.02125,"Free parking,Wifi,Kitchen,Washer",144,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,16,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,29.0,29.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/10059329?&check_in=2022-02-15&check_out=2022-02-16
34300035,"Secure, Private Twin Bedroom in Belfast Townhouse",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61843,-5.92689,"Free parking,Wifi,Kitchen,Washer",8,2,1.0,1,2,2 guests,36,Private room in townhouse,Private room,0,Private room,14,5.0, ,True,False,CANCEL_MODERATE,private_room,True,29.0,29.0,0.77,nightly,0.0,https://www.airbnb.co.uk/rooms/34300035?&check_in=2022-02-15&check_out=2022-02-16
19911744,"Scrabo View, King bed, private bath, guest dining",Comber,0,Comber,"Comber, Northern Ireland, United Kingdom",54.55526,-5.7468,"Free parking,Wifi,Kitchen,Washer",50,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,16,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,private_room,False,29.0,29.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/19911744?&check_in=2022-02-15&check_out=2022-02-16
951698,Private Room: as like motel,Toomebridge,0,Toomebridge,"Toomebridge, United Kingdom",54.78547,-6.38279,"Free parking,Wifi,Kitchen",56,2,1.0,1,1,2 guests,33,Private room,Private room,0,Private room,4,4.5, ,True,False,CANCEL_FLEXIBLE,private_room,True,28.0,28.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/951698?&check_in=2022-02-15&check_out=2022-02-16
17419738,Double Room in Traditional Belfast House 3,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61879,-5.93059,"Wifi,Kitchen,Washer",33,1,1.0,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,11,4.5, ,True,False,CANCEL_MODERATE,private_room,True,29.0,29.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/17419738?&check_in=2022-02-15&check_out=2022-02-16
22765399,Beautiful place with city centre at your doorstep,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5978,-5.93724,"Wifi,Kitchen,Washer",189,2,2.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,15,4.5, ,True,True,CANCEL_MODERATE,private_room,True,30.0,30.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/22765399?&check_in=2022-02-15&check_out=2022-02-16
13602913,2 private rooms in home nr city airport & city,Belfast,0,Belfast,"Belfast, United Kingdom",54.59504,-5.88281,"Free parking,Wifi,Kitchen,Washer",410,4,1.5,2,3,4 guests,2,Private room in residential home,Private room,0,Private room,25,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/13602913?&check_in=2022-02-15&check_out=2022-02-16
50827667,Beautiful Double in Victorian Home South Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58174,-5.94365,"Free parking,Wifi",26,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,10,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,30.0,30.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/50827667?&check_in=2022-02-15&check_out=2022-02-16
17330536,"""Lagan Room"" in beautiful Edwardian Townhouse",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58867,-5.90154,"Wifi,Kitchen,Washer",179,1,2.0,1,1,1 guest,36,Private room in townhouse,Private room,0,Private room,26,5.0, ,True,True,CANCEL_MODERATE,private_room,False,30.0,30.0,0.7227,nightly,0.0,https://www.airbnb.co.uk/rooms/17330536?&check_in=2022-02-15&check_out=2022-02-16
5124831,Victorian terrace off Ormeau Road,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57735,-5.92105,Wifi,120,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,7,5.0, ,True,True,CANCEL_MODERATE,private_room,False,30.0,30.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/5124831?&check_in=2022-02-15&check_out=2022-02-16
22650272,"Double room in cosy home, lisburn road",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.56252,-5.97765,"Free parking,Wifi,Kitchen,Washer",68,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,16,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,30.0,30.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/22650272?&check_in=2022-02-15&check_out=2022-02-16
13041087,"XL Bright bedroom, Free Parking, Certified, Nomads",Belfast,0,Belfast,"Belfast, United Kingdom",54.58596,-5.90987,"Free parking,Wifi,Washer",215,1,1.0,1,1,1 guest,36,Private room in townhouse,Private room,0,Private room,18,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/13041087?&check_in=2022-02-15&check_out=2022-02-16
50874638,One double bedroom in South Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5773,-5.92479,"Free parking,Wifi,Kitchen,Washer",4,1,1.5,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,8,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,30.0,30.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/50874638?&check_in=2022-02-15&check_out=2022-02-16
23502065,The Shiva.  A warm friendly welcome awaits you .,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62964,-5.95375,"Free parking,Wifi,Washer",143,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,12,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,30.0,30.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/23502065?&check_in=2022-02-15&check_out=2022-02-16
6704910,Homely wee house -2 bedrooms,Belfast,0,Belfast,"Belfast, United Kingdom",54.62358,-5.96215,Wifi,140,4,1.0,2,3,4 guests,3,Private room in bed and breakfast,Private room,0,Private room,25,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,30.0,30.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/6704910?&check_in=2022-02-15&check_out=2022-02-16
54223253,Cheerful 4-bed townhouse with free parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59614,-5.90626,"Free parking,Wifi,Kitchen,Washer",0,2,1.5,1,2,2 guests,36,Private room in townhouse,Private room,0,Private room,5,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/54223253?&check_in=2022-02-15&check_out=2022-02-16
29957383,Double room @ Ardoyne 3,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61606,-5.96686,"Hosted by a business,Wifi,Washer",6,2,2.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,8,4.5, ,True,False,CANCEL_MODERATE,private_room,True,30.0,30.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/29957383?&check_in=2022-02-15&check_out=2022-02-16
22965523,Holywood Hideaway,North Down,0,North Down,"North Down, Northern Ireland, United Kingdom",54.63917,-5.83672,"Wifi,Kitchen,Washer",68,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,9,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,0.8200000000000001,nightly,0.0,https://www.airbnb.co.uk/rooms/22965523?&check_in=2022-02-15&check_out=2022-02-16
8517565,Cozy Room Central Belfast + Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58816,-5.92784,"Free parking,Wifi,Kitchen,Washer",98,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,5,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,30.0,30.0,0.74,nightly,0.0,https://www.airbnb.co.uk/rooms/8517565?&check_in=2022-02-15&check_out=2022-02-16
49797999,City life beside a beautiful forest park.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.54687,-5.93513,Kitchen,7,2,1.0,1,0,2 guests,2,Private room in residential home,Private room,0,Private room,3,4.5, ,True,False,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/49797999?&check_in=2022-02-15&check_out=2022-02-16
44991401,Lisburn  home with a view of Belfast hills,Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.49539,-6.09259,"Free parking,Wifi,Washer",0,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,11,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,30.0,30.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/44991401?&check_in=2022-02-15&check_out=2022-02-16
15549800,Double bedroom in Traditional Belfast House 1,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.61907,-5.93127,"Hosted by a business,Wifi,Washer",39,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,9,4.5, ,True,False,CANCEL_MODERATE,private_room,True,30.0,30.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/15549800?&check_in=2022-02-15&check_out=2022-02-16
29539173,KING Sleigh Bed Netflix 1 mile to centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59362,-5.90441,"Free parking,Wifi,Kitchen,Washer",101,2,2.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,44,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,31.0,31.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/29539173?&check_in=2022-02-15&check_out=2022-02-16
24640396,Premium King top floor ensuite  excellent location,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58564,-5.92668,"Wifi,Kitchen",9,2,1.5,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,14,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,31.0,31.0,0.51,nightly,0.0,https://www.airbnb.co.uk/rooms/24640396?&check_in=2022-02-15&check_out=2022-02-16
24254609,Superior King Ensuite with Excellent location,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58457,-5.92476,"Wifi,Kitchen",11,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,15,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,31.0,31.0,0.51,nightly,0.0,https://www.airbnb.co.uk/rooms/24254609?&check_in=2022-02-15&check_out=2022-02-16
48480790,Room 5 - Single Room in Top City Centre Location!,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60138,-5.93559,"Wifi,Kitchen,Washer",43,1,1.5,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,21,4.5, ,True,False,CANCEL_MODERATE,private_room,True,31.0,31.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/48480790?&check_in=2022-02-15&check_out=2022-02-16
